uf;ano;nom_cnaediv.x;nom_cnaediv;cod_cnaediv;empresa;emprego;Massa Salarial;salario;rlv;rlv_def;mass_sal_def;salario_def;tam_empr;pr;ql;hhm;empresa_norm1;emprego_norm;rlv_def_norm;mass_sal_def_norm;salario_def_norm;tam_empr_norm;pr_norm;ql_norm;hhm_norm
Ceará;2015;impress_o_e_reprodu_o_de_grava_es;Impressão e reprodução de gravações;18;531;3581;4002179.63;1117.615088;162362;205720.0621;4841122.702;1351.891288;6.743879473;0.03;0.985112716;0.000;0.002;-0.029;-0.048;-0.086;-0.486;0.000;0.000;0.000;0.000
Ceará;2015;fabrica_o_de_coque_de_produtos_derivados_do_petr_leo_e_de_biocombust_veis;Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis;19;16;488;5778322.32;11840.82443;8980162;11378274.99;6989583.165;14322.91632;30.5;0.00;0.100503909;-0.029;-0.005;-0.241;-0.061;-0.431;8.007;-0.191;0.000;-0.001;0.000
Ceará;2015;fabrica_o_de_produtos_qu_micos;Fabricação de produtos químicos;20;250;4260;9603911.8;2254.43939;1721396;2181087.275;11617098.62;2727.018455;17.04;0.02;0.492213688;-0.016;-0.075;-0.270;-0.916;-0.507;-0.486;-0.005;0.000;0.000;0.000
Ceará;2015;fabrica_o_de_produtos_farmoqu_micos_e_farmac_uticos;Fabricação de produtos farmoquímicos e farmacêuticos;21;18;2912;4613729.46;1584.385117;255238;323398.1918;5580866.552;1916.506371;161.7777778;0.03;0.87914266;-0.004;-0.011;-0.043;-0.168;-0.248;-0.756;0.109;0.000;0.000;0.000
Ceará;2015;fabrica_o_de_produtos_de_borracha_e_de_material_pl_stico;Fabricação de produtos de borracha e de material plástico;22;298;5545;6368985.48;1148.599726;506334;641548.2807;7704062.048;1389.370974;18.60738255;0.01;0.418835244;-0.019;-0.196;-0.459;-0.357;-0.479;-0.579;-0.005;0.000;0.000;0.000
Ceará;2015;fabrica_o_de_produtos_de_minerais_n_o_met_licos;Fabricação de produtos de minerais não-metálicos;23;826;15211;20436109.13;1343.508588;2032228;2574925.601;24719957.87;1625.136932;18.41525424;0.04;1.108583635;0.003;-0.204;-0.029;-0.118;-0.159;-0.268;0.003;0.000;0.000;0.000
Ceará;2015;metalurgia;Metalurgia;24;109;5962;18982707.32;3183.949567;1672397;2119003.306;22961891.73;3851.373991;54.69724771;0.03;0.868755475;-0.004;-0.035;-0.092;-0.477;-0.140;0.814;0.013;0.000;0.000;0.000
Ceará;2015;fabrica_o_de_produtos_de_metal_exceto_m_quinas_e_equipamentos;Fabricação de produtos de metal, exceto máquinas e equipamentos;25;827;7456;9811082.42;1315.864058;868897;1100932.144;11867696.66;1591.697514;9.015719468;0.02;0.515247538;-0.016;-0.607;-0.436;-0.245;-0.466;-0.394;0.000;0.000;0.000;0.000
Ceará;2015;fabrica_o_de_equipamentos_de_inform_tica_produtos_eletr_nicos_e_pticos;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;26;46;711;1247492.72;1754.560788;239042;302877.1208;1508994.07;2122.354528;15.45652174;0.01;0.162583722;-0.027;-0.073;-0.204;-0.332;-0.231;-0.192;-0.006;0.000;-0.001;0.000
Ceará;2015;fabrica_o_de_m_quinas_aparelhos_e_materiais_el_tricos;Fabricação de máquinas, aparelhos e materiais elétricos;27;50;6208;11317989.13;1823.129692;1778080;2252908.489;13690483.48;2205.296953;124.16;0.03;0.975322507;-0.001;-0.105;-0.054;-0.104;-0.169;-0.117;0.085;0.000;0.000;0.000
Ceará;2015;fabrica_o_de_m_quinas_e_equipamentos;Fabricação de máquinas e equipamentos;28;151;2555;4727746.09;1850.389859;270452;342675.024;5718783.524;2238.271438;16.9205298;0.01;0.220230011;-0.025;-0.335;-0.511;-0.453;-0.675;-0.478;-0.001;0.000;0.000;0.000
Ceará;2015;fabrica_o_de_ve_culos_automotores_reboques_e_carrocerias;Fabricação de veículos automotores, reboques e carrocerias;29;108;2148;3829692.06;1782.910642;310056;392855.099;4632478.022;2156.647124;19.88888889;0.01;0.157039382;-0.027;-0.113;-0.643;-0.899;-0.943;-0.362;-0.012;0.000;0.000;0.000
Ceará;2015;fabrica_o_de_outros_equipamentos_de_transporte_exceto_ve_culos_automotores;Fabricação de outros equipamentos de transporte, exceto veículos automotores;30;30;966;1401922.4;1451.265424;163330;206946.5623;1695795.538;1755.481923;32.2;0.01;0.306234108;-0.022;-0.015;-0.126;-0.193;-0.235;-0.605;-0.034;0.000;-0.001;0.000
Ceará;2015;fabrica_o_de_m_veis;Fabricação de móveis;31;541;6835;8068573.96;1180.478999;535061;677946.7004;9759920.889;1427.932829;12.63401109;0.03;0.831529911;-0.005;-0.253;-0.125;-0.065;-0.131;-0.227;0.003;0.000;0.000;0.000
Ceará;2015;fabrica_o_de_produtos_diversos;Fabricação de produtos diversos;32;312;2251;2412715.98;1071.841839;176664;223841.3487;2918473.228;1296.52298;7.21474359;0.02;0.475122555;-0.017;-0.165;-0.152;-0.080;-0.135;-0.304;-0.001;0.000;0.000;0.000
Ceará;2015;manuten_o_repara_o_e_instala_o_de_m_quinas_e_equipamentos;Manutenção, reparação e instalação de máquinas e equipamentos;33;443;4273;6565107.83;1536.416529;220286;279112.4131;7941295.868;1858.482534;9.645598194;0.02;0.754340252;-0.008;-0.297;-0.107;-0.103;-0.184;-0.440;0.002;0.000;0.000;0.000
Ceará;2014;fabrica_o_de_produtos_aliment_cios;Fabricação de produtos alimentícios;10;1621;35342;48110622.8;1361.287499;5998337;8057219.562;63450655.04;1795.332891;21.80259099;0.02;0.736756036;-0.008;-0.052;-1.009;-1.467;-0.935;-0.062;-0.009;0.000;0.000;0.000
Ceará;2014;fabrica_o_de_bebidas;Fabricação de bebidas;11;134;8738;13796209.87;1578.875014;2058943;2765659.185;18195119.96;2082.298004;65.20895522;0.06;2.018191005;0.032;0.038;0.171;-0.071;0.045;-0.283;0.001;0.000;0.001;0.000
Ceará;2014;fabrica_o_de_produtos_do_fumo;Fabricação de produtos do fumo;12;4;154;321693.93;2088.921623;811;1089.369448;424265.7732;2754.972553;38.5;0.01;0.359249432;-0.020;-0.004;-0.017;-0.056;-0.029;-0.671;-0.005;0.000;0.000;0.000
Ceará;2014;fabrica_o_de_produtos_t_xteis;Fabricação de produtos têxteis;13;329;15745;19918971.26;1265.098206;1622529;2179449.471;26270118.75;1668.473722;47.85714286;0.05;1.698342351;0.022;-0.078;0.225;0.009;0.046;0.039;0.027;0.000;0.001;0.000
Ceará;2014;confec_o_de_artigos_do_vestu_rio_e_acess_rios;Confecção de artigos do vestuário e acessórios;14;3287;54152;50631059;934.980407;3110676;4178391.364;66774730.23;1233.098136;16.4745969;0.08;2.528897675;0.048;0.969;1.359;0.180;0.389;-0.067;0.006;0.000;0.002;0.000
Ceará;2014;prepara_o_de_couros_e_fabrica_o_de_artefatos_de_couro_artigos_para_viagem_e_cal_ados;Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados;15;486;64509;60469286.05;937.377514;4964926;6669098.267;79749867.83;1236.259558;132.7345679;0.17;5.529814516;0.142;-0.009;2.391;0.435;0.821;-0.193;0.098;0.000;0.005;0.000
Ceará;2014;fabrica_o_de_produtos_de_madeira;Fabricação de produtos de madeira;16;232;1608;1388703.14;863.6213557;56228;75527.82405;1831489.986;1138.98631;6.931034483;0.01;0.271388697;-0.023;-0.301;-0.255;-0.096;-0.161;-0.436;-0.003;0.000;-0.001;0.000
Ceará;2014;fabrica_o_de_celulose_papel_e_produtos_de_papel;Fabricação de celulose, papel e produtos de papel;17;110;3024;3667661.33;1212.850969;628512;844243.8598;4837092.108;1599.567496;27.49090909;0.02;0.522604019;-0.015;-0.049;-0.180;-0.237;-0.265;-0.881;-0.006;0.000;0.000;0.000
Ceará;2014;impress_o_e_reprodu_o_de_grava_es;Impressão e reprodução de gravações;18;532;3662;3782420.73;1032.883869;236251;317342.3198;4988442.447;1362.218036;6.883458647;0.03;0.958624749;-0.001;-0.006;-0.040;-0.047;-0.098;-0.487;0.000;0.000;0.000;0.000
Ceará;2014;fabrica_o_de_coque_de_produtos_derivados_do_petr_leo_e_de_biocombust_veis;Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis;19;19;812;6978339.95;8594.014717;12544137;16849814.54;9203377.864;11334.20919;42.73684211;0.01;0.163318648;-0.026;-0.003;-0.239;0.332;-0.428;5.491;-0.187;0.000;-0.001;0.000
Ceará;2014;fabrica_o_de_produtos_qu_micos;Fabricação de produtos químicos;20;254;4537;9215876.57;2031.271009;1597451;2145763.642;12154351.18;2678.940089;17.86220472;0.02;0.513022449;-0.015;-0.075;-0.279;-0.891;-0.539;-0.457;-0.004;0.000;0.000;0.000
Ceará;2014;fabrica_o_de_produtos_farmoqu_micos_e_farmac_uticos;Fabricação de produtos farmoquímicos e farmacêuticos;21;17;2873;4184528.78;1456.50149;223498;300211.9517;5518762.316;1920.905784;169;0.03;0.889791216;-0.003;-0.013;-0.045;-0.175;-0.252;-0.716;0.117;0.000;0.000;0.000
Ceará;2014;fabrica_o_de_produtos_de_borracha_e_de_material_pl_stico;Fabricação de produtos de borracha e de material plástico;22;292;5696;6006787.01;1054.562326;470607;632139.1957;7922046.074;1390.808651;19.50684932;0.01;0.399142743;-0.019;-0.205;-0.527;-0.389;-0.546;-0.584;-0.006;0.000;0.000;0.000
Ceará;2014;fabrica_o_de_produtos_de_minerais_n_o_met_licos;Fabricação de produtos de minerais não-metálicos;23;851;14898;17523692.08;1176.244602;2117262;2843995.728;23111106.79;1551.289219;17.50646298;0.03;1.040866009;0.001;-0.182;-0.096;-0.136;-0.219;-0.332;0.001;0.000;0.000;0.000
Ceará;2014;metalurgia;Metalurgia;24;115;4953;12998097.24;2624.287753;1765243;2371148.942;17142529.78;3461.03973;43.06956522;0.02;0.667592271;-0.010;-0.037;-0.180;-0.491;-0.281;0.371;-0.002;0.000;0.000;0.000
Ceará;2014;fabrica_o_de_produtos_de_metal_exceto_m_quinas_e_equipamentos;Fabricação de produtos de metal, exceto máquinas e equipamentos;25;782;11732;14985861.92;1277.349294;824127;1107002.188;19764091.58;1684.631059;15.00255754;0.02;0.734789404;-0.008;-0.652;-0.337;-0.296;-0.442;-0.313;0.005;0.000;0.000;0.000
Ceará;2014;fabrica_o_de_equipamentos_de_inform_tica_produtos_eletr_nicos_e_pticos;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;26;48;831;1258851.83;1514.863815;188607;253344.8871;1660235.694;1997.876888;17.3125;0.00;0.158564603;-0.026;-0.076;-0.253;-0.380;-0.279;-0.268;-0.010;0.000;-0.001;0.000
Ceará;2014;fabrica_o_de_m_quinas_aparelhos_e_materiais_el_tricos;Fabricação de máquinas, aparelhos e materiais elétricos;27;56;2569;5049431.81;1965.524255;1721568;2312482.838;6659438.961;2592.230035;45.875;0.01;0.365903958;-0.020;-0.100;-0.270;-0.115;-0.313;0.236;0.001;0.000;0.000;0.000
Ceará;2014;fabrica_o_de_m_quinas_e_equipamentos;Fabricação de máquinas e equipamentos;28;164;2677;4304354.95;1607.902484;296485;398251.1723;5676794.961;2120.58086;16.32317073;0.01;0.209448853;-0.025;-0.330;-0.586;-0.554;-0.776;-0.572;-0.005;0.000;0.000;0.000
Ceará;2014;fabrica_o_de_ve_culos_automotores_reboques_e_carrocerias;Fabricação de veículos automotores, reboques e carrocerias;29;108;2352;3825677.6;1626.563605;295464;396879.722;5045491.735;2145.192064;21.77777778;0.00;0.153495662;-0.027;-0.114;-0.744;-1.121;-1.104;-0.384;-0.012;0.000;0.000;0.000
Ceará;2014;fabrica_o_de_outros_equipamentos_de_transporte_exceto_ve_culos_automotores;Fabricação de outros equipamentos de transporte, exceto veículos automotores;30;32;1212;1623583.05;1339.589975;189553;254615.5942;2141261.161;1766.71713;37.875;0.01;0.346410419;-0.020;-0.013;-0.138;-0.193;-0.270;-0.847;-0.045;0.000;-0.001;0.000
Ceará;2014;fabrica_o_de_m_veis;Fabricação de móveis;31;541;6809;7572642.31;1112.151903;557148;748384.7214;9987173.04;1466.760617;12.58595194;0.02;0.768264436;-0.007;-0.251;-0.173;-0.079;-0.158;-0.202;0.002;0.000;0.000;0.000
Ceará;2014;fabrica_o_de_produtos_diversos;Fabricação de produtos diversos;32;308;2135;2067959.38;968.5992412;137597;184826.101;2727326.516;1277.436307;6.931818182;0.01;0.431929316;-0.018;-0.164;-0.175;-0.088;-0.150;-0.322;-0.002;0.000;0.000;0.000
Ceará;2014;manuten_o_repara_o_e_instala_o_de_m_quinas_e_equipamentos;Manutenção, reparação e instalação de máquinas e equipamentos;33;433;4408;6663063.42;1511.58426;195577;262707.2854;8787575.674;1993.55165;10.18013857;0.02;0.745587587;-0.008;-0.278;-0.122;-0.094;-0.204;-0.392;0.002;0.000;0.000;0.000
Ceará;2013;fabrica_o_de_produtos_aliment_cios;Fabricação de produtos alimentícios;10;1500;33506;42790360.21;1277.095452;6344668;8914014.623;60005763.62;1790.896067;22.33733333;0.02;0.728574442;-0.008;-0.106;-1.048;-1.306;-0.918;-0.040;-0.009;0.000;0.000;0.000
Ceará;2013;fabrica_o_de_bebidas;Fabricação de bebidas;11;117;8186;12165328.39;1486.113901;1900413;2670007.205;17059679.24;2084.006748;69.96581197;0.06;1.925995855;0.028;0.025;0.143;-0.053;0.025;-0.267;0.004;0.000;0.001;0.000
Ceará;2013;fabrica_o_de_produtos_do_fumo;Fabricação de produtos do fumo;12;3;133;280870.34;2111.807068;836;1174.547861;393870.0013;2961.428581;44.33333333;0.01;0.307122295;-0.021;-0.005;-0.018;-0.062;-0.029;-0.682;0.000;0.000;0.000;0.000
Ceará;2013;fabrica_o_de_produtos_t_xteis;Fabricação de produtos têxteis;13;326;16450;18975568.04;1153.529972;1715453;2410145.516;26609812.23;1617.617765;50.4601227;0.05;1.77721771;0.024;-0.078;0.247;0.030;0.045;0.020;0.029;0.000;0.001;0.000
Ceará;2013;confec_o_de_artigos_do_vestu_rio_e_acess_rios;Confecção de artigos do vestuário e acessórios;14;3253;54424;46520519.35;854.7794971;2818706;3960173.567;65236639.14;1198.674098;16.73040271;0.08;2.558336909;0.048;0.921;1.351;0.150;0.373;-0.072;0.006;0.000;0.002;0.000
Ceará;2013;prepara_o_de_couros_e_fabrica_o_de_artefatos_de_couro_artigos_para_viagem_e_cal_ados;Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados;15;491;67199;58708510.89;873.6515557;5044831;7087793.61;82328099.36;1225.138757;136.8615071;0.17;5.560178111;0.139;-0.015;2.478;0.477;0.847;-0.205;0.097;0.000;0.005;0.000
Ceará;2013;fabrica_o_de_produtos_de_madeira;Fabricação de produtos de madeira;16;220;1562;1239657.43;793.6347183;58146;81692.89461;1738395.993;1112.929573;7.1;0.01;0.265002766;-0.022;-0.320;-0.263;-0.093;-0.162;-0.437;-0.003;0.000;-0.001;0.000
Ceará;2013;fabrica_o_de_celulose_papel_e_produtos_de_papel;Fabricação de celulose, papel e produtos de papel;17;106;2909;3357362.47;1154.129416;539377;757803.949;4708095.416;1618.458376;27.44339623;0.02;0.524054105;-0.015;-0.051;-0.180;-0.228;-0.252;-0.792;-0.006;0.000;0.000;0.000
Ceará;2013;impress_o_e_reprodu_o_de_grava_es;Impressão e reprodução de gravações;18;519;3424;3197346.3;933.80441;211720;297458.4606;4483701.594;1309.492288;6.597302505;0.03;0.904082133;-0.003;-0.017;-0.055;-0.054;-0.105;-0.510;0.000;0.000;0.000;0.000
Ceará;2013;fabrica_o_de_coque_de_produtos_derivados_do_petr_leo_e_de_biocombust_veis;Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis;19;18;1059;7657044.7;7230.448253;8143709;11441598.07;10737624.36;10139.39978;58.83333333;0.01;0.212878829;-0.024;-0.005;-0.234;-0.128;-0.420;4.458;-0.173;0.000;-0.001;0.000
Ceará;2013;fabrica_o_de_produtos_qu_micos;Fabricação de produtos químicos;20;244;4409;8187985.29;1857.10712;1449611;2036647.726;11482172.79;2604.257835;18.06967213;0.02;0.511907718;-0.015;-0.084;-0.284;-0.880;-0.539;-0.485;-0.004;0.000;0.000;0.000
Ceará;2013;fabrica_o_de_produtos_farmoqu_micos_e_farmac_uticos;Fabricação de produtos farmoquímicos e farmacêuticos;21;17;2913;3699457.92;1269.982122;326903;459286.1474;5187822.593;1780.920904;171.3529412;0.03;0.959038599;-0.001;-0.014;-0.036;-0.145;-0.242;-0.842;0.125;0.000;0.001;0.000
Ceará;2013;fabrica_o_de_produtos_de_borracha_e_de_material_pl_stico;Fabricação de produtos de borracha e de material plástico;22;279;5702;5629456.62;987.2775552;437535;614719.8542;7894297.725;1384.478731;20.43727599;0.01;0.408225101;-0.018;-0.220;-0.529;-0.383;-0.540;-0.541;-0.005;0.000;0.000;0.000
Ceará;2013;fabrica_o_de_produtos_de_minerais_n_o_met_licos;Fabricação de produtos de minerais não-metálicos;23;833;15092;15821977.33;1048.368495;1763596;2477784.58;22187469.96;1470.147758;18.11764706;0.03;1.071881625;0.002;-0.181;-0.093;-0.155;-0.220;-0.337;0.001;0.000;0.000;0.000
Ceará;2013;metalurgia;Metalurgia;24;121;4626;8066028.26;1743.629109;1986038;2790307.038;11311150.05;2445.12539;38.23140496;0.02;0.603782954;-0.012;-0.037;-0.220;-0.460;-0.386;-0.502;-0.005;0.000;0.000;0.000
Ceará;2013;fabrica_o_de_produtos_de_metal_exceto_m_quinas_e_equipamentos;Fabricação de produtos de metal, exceto máquinas e equipamentos;25;733;11907;13917831.06;1168.87806;672489;944821.1916;19517248.2;1639.14069;16.24420191;0.02;0.728225612;-0.008;-0.662;-0.373;-0.311;-0.469;-0.324;0.005;0.000;0.000;0.000
Ceará;2013;fabrica_o_de_equipamentos_de_inform_tica_produtos_eletr_nicos_e_pticos;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;26;44;964;1271385.94;1318.865083;112136;157546.769;1782889.506;1849.470442;21.90909091;0.01;0.176178981;-0.025;-0.080;-0.267;-0.386;-0.289;-0.500;-0.008;0.000;-0.001;0.000
Ceará;2013;fabrica_o_de_m_quinas_aparelhos_e_materiais_el_tricos;Fabricação de máquinas, aparelhos e materiais elétricos;27;53;2083;4101177.7;1968.880317;1352829;1900672.736;5751162.141;2760.999587;39.30188679;0.01;0.302062601;-0.021;-0.101;-0.296;-0.163;-0.317;0.479;-0.005;0.000;0.000;0.000
Ceará;2013;fabrica_o_de_m_quinas_e_equipamentos;Fabricação de máquinas e equipamentos;28;168;2464;3462554.95;1405.257691;194495;273257.9978;4855608.899;1970.620495;14.66666667;0.01;0.1883148;-0.025;-0.326;-0.631;-0.578;-0.822;-0.671;-0.007;0.000;0.000;0.000
Ceará;2013;fabrica_o_de_ve_culos_automotores_reboques_e_carrocerias;Fabricação de veículos automotores, reboques e carrocerias;29;103;2505;3773571.54;1506.415784;256188;359934.291;5291753.58;2112.476479;24.32038835;0.00;0.153967339;-0.026;-0.116;-0.812;-1.316;-1.192;-0.339;-0.010;0.000;0.000;0.000
Ceará;2013;fabrica_o_de_outros_equipamentos_de_transporte_exceto_ve_culos_automotores;Fabricação de outros equipamentos de transporte, exceto veículos automotores;30;28;1160;1396406.15;1203.798405;154363;216874.0806;1958207.805;1688.110177;41.42857143;0.01;0.329871125;-0.020;-0.016;-0.146;-0.178;-0.270;-0.968;-0.048;0.000;-0.001;0.000
Ceará;2013;fabrica_o_de_m_veis;Fabricação de móveis;31;538;6828;6817722.53;998.4948052;550726;773748.8577;9560626.378;1400.208901;12.69144981;0.02;0.785809334;-0.007;-0.221;-0.175;-0.073;-0.156;-0.199;0.002;0.000;0.000;0.000
Ceará;2013;fabrica_o_de_produtos_diversos;Fabricação de produtos diversos;32;266;2025;1831120.29;904.2569333;153942;216282.5918;2567815.993;1268.05728;7.612781955;0.01;0.422261822;-0.018;-0.179;-0.179;-0.083;-0.145;-0.305;-0.001;0.000;0.000;0.000
Ceará;2013;manuten_o_repara_o_e_instala_o_de_m_quinas_e_equipamentos;Manutenção, reparação e instalação de máquinas e equipamentos;33;371;3342;4837736.1;1447.557181;137326;192937.7506;6784052.47;2029.937902;9.008086253;0.02;0.606499766;-0.012;-0.266;-0.157;-0.095;-0.218;-0.372;0.000;0.000;0.000;0.000
Ceará;2012;fabrica_o_de_produtos_aliment_cios;Fabricação de produtos alimentícios;10;1441;32545;37060608.51;1138.749685;5884857;8757979.468;55195251.27;1695.967161;22.58501041;0.02;0.75400868;-0.007;-0.117;-0.978;-1.265;-0.849;-0.076;-0.009;0.000;0.000;0.000
Ceará;2012;fabrica_o_de_bebidas;Fabricação de bebidas;11;105;8116;11858784.3;1461.1612;1713243;2549687.617;17661571.29;2176.142347;77.2952381;0.06;1.869906316;0.026;0.014;0.130;-0.066;0.035;-0.145;0.005;0.000;0.001;0.000
Ceará;2012;fabrica_o_de_produtos_do_fumo;Fabricação de produtos do fumo;12;3;120;237225.08;1976.875667;149;221.7452252;353304.9894;2944.208245;40;0.01;0.268279693;-0.022;-0.005;-0.020;-0.064;-0.030;-0.535;-0.009;0.000;0.000;0.000
Ceará;2012;fabrica_o_de_produtos_t_xteis;Fabricação de produtos têxteis;13;325;17050;17925571.68;1051.353178;1804787;2685925.502;26696982.94;1565.805451;52.46153846;0.06;1.903357079;0.027;-0.073;0.282;0.052;0.058;0.005;0.032;0.000;0.001;0.000
Ceará;2012;confec_o_de_artigos_do_vestu_rio_e_acess_rios;Confecção de artigos do vestuário e acessórios;14;3265;53421;41338060.19;773.8166674;2232305;3322167.617;61565762.43;1152.463683;16.36171516;0.08;2.561728307;0.047;0.953;1.305;0.092;0.345;-0.074;0.005;0.000;0.002;0.000
Ceará;2012;prepara_o_de_couros_e_fabrica_o_de_artefatos_de_couro_artigos_para_viagem_e_cal_ados;Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados;15;512;65926;53352750.13;809.2823792;4603056;6850373.754;79459527.72;1205.283617;128.7617188;0.16;5.46899038;0.134;-0.007;2.407;0.459;0.813;-0.224;0.090;0.000;0.005;0.000
Ceará;2012;fabrica_o_de_produtos_de_madeira;Fabricação de produtos de madeira;16;205;1515;1084278.78;715.6955644;73143;108853.094;1614842.338;1065.902534;7.390243902;0.01;0.256636556;-0.022;-0.336;-0.272;-0.091;-0.160;-0.415;-0.003;0.000;-0.001;0.000
Ceará;2012;fabrica_o_de_celulose_papel_e_produtos_de_papel;Fabricação de celulose, papel e produtos de papel;17;108;2825;2982783.38;1055.852524;482838;718570.611;4442330.678;1572.506435;26.15740741;0.02;0.531366952;-0.014;-0.049;-0.176;-0.226;-0.252;-0.756;-0.004;0.000;0.000;0.000
Ceará;2012;impress_o_e_reprodu_o_de_grava_es;Impressão e reprodução de gravações;18;506;3443;3013876.86;875.3635957;232349;345787.123;4488638.942;1303.699954;6.804347826;0.03;0.909821526;-0.003;-0.019;-0.058;-0.051;-0.104;-0.498;-0.001;0.000;0.000;0.000
