Coluna;;CNAE 2.0 Div
UF;Ano;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;FABRICAÇÃO DE BEBIDAS;FABRICAÇÃO DE PRODUTOS DO FUMO;FABRICAÇÃO DE PRODUTOS TÊXTEIS;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;FABRICAÇÃO DE PRODUTOS DE MADEIRA;FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS;FABRICAÇÃO DE PRODUTOS QUÍMICOS;FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS;METALURGIA;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;FABRICAÇÃO DE MÓVEIS;FABRICAÇÃO DE PRODUTOS DIVERSOS;MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Total
11 - Rondônia;Total;260705996,29;22229746,07;186018,299999997;1006961,78999999;11859458,6500001;12201430,58;91973232,4000001;1814989,78000002;6713504,81000006;2987284,15;3913553,70999998;301490,090000006;7286909,25000003;44775939,12;7144527,65999999;15237250,4200001;98063,3500000038;907803,100000018;8772260,94999992;6301804,82;5647687,15999992;15450903,9100001;5784324,93000005;6832020,36000008;540133161,650001
;2019;34377607,8500002;1733026,09999997;0;67277,1700000009;1184052,71000001;1586410,76000001;6646173,02000003;87403,150000006;766587,899999993;231359,310000012;407749,979999994;13623,7099999981;763700,57999998;3908351,75;726426,590000015;1729051,45999998;12055,5899999999;174513,490000002;181726,840000028;619443,870000008;711171,149999976;1466242,29000001;786923,64999999;1062919,82000002;59243798,7400002
;2018;33564317,8400001;1899637,83000005;0;67719,8900000006;1184360,40000002;1465830,01;7453966,16000007;81229,1299999971;711013,64000001;202795,310000004;355433,210000001;48503,4899999988;807132,400000024;3755896,18000006;878175,599999958;1649313,98999999;0;91210,579999995;410725,109999985;630279,249999988;740499,610000001;1573022,53000001;671905,130000006;893459,600000006;59136426,8900003
;2017;31931153,1200001;1988377,22000004;0;69084,3599999966;1143671,26000001;1266459,89999998;7413970,69000004;123904,760000001;716101,640000013;231960,070000006;316105,209999985;31540,370000001;819067,55000001;3924459,38999995;864319,319999988;1677434,70000003;7155,85000000242;110358,440000005;480378,519999985;612794,48000002;764825,500000019;1569279,37999998;587164,610000008;849650,600000029;57499216,9400002
;2016;24579353,69;2153550,54000001;11881,5400000005;80774,6899999948;1125996,25000003;1380976,86000002;7603136,22000001;140047,850000001;684725,959999995;277022,24000001;348290,100000006;26896,0899999999;758250,650000018;4130688,19;569664,329999999;1589646,60000001;3714,12000000011;207783,469999999;408197,36000001;635110,010000001;599695,059999995;1577887,47000003;556916,360000004;641933,480000023;50092139,1300002
;2015;22991519,44;2138185,71000001;5650,95000000158;87417,9699999951;1069862,07000001;1195639,34;8407540,40999999;259034,289999996;676360,309999995;264393,99000001;288241,570000002;21887,8099999996;723840,169999979;4576494,26999999;632579,410000028;1637405,41000004;3416,41999999993;144045,940000005;1064798,99999991;679709,799999997;632094,809999978;1516190,96000002;658298,150000012;567880,419999993;50242488,62
;2014;21759852,9;1853006,37;3526,23999999836;124171,049999998;1106258,41000001;1042135,04000003;8719504,91000004;182979,059999994;577900,580000001;276993,859999998;307103,649999992;26526,4400000004;606855,129999998;4715648,31999998;588768,850000012;1486876,28000003;4131,31000000052;14871,7100000009;1328319,88000005;617756,249999992;684673,349999983;1465794,57999998;627135,260000008;542602,990000026;48663392,4200002
;2013;19627513,9599999;1802725,52999998;8080,40999999642;113059,699999998;1083421,11;1087442,72999995;7767200,55999991;168955,960000013;526782,53000001;254314,86;326670,05999999;30537,3000000007;543897,96000001;4896527,10999997;610125,480000006;1080176,62000002;3162,20000000112;11627,2700000014;1220486,71999994;520352,439999998;660006,879999985;1327738,04000002;715032,550000008;495097,589999985;44880935,5699997
;2012;17389477,98;1647072,11;51723,9100000001;97973,8199999966;937298,700000008;795595,789999979;6908928,78000003;143600,090000005;470164,350000008;232319,119999983;369120,760000029;21611,7800000003;492419,640000004;4224867,60999995;563116,160000009;1021756,51;2103,79999999981;7596,2600000021;1177191,62;522801,589999993;376278,899999992;1228619,12000001;404217,439999999;636143,229999991;39721999,07
;2011;13719043,3699999;1731314,89999998;36317,9999999986;86827,340000005;854023,16;567817,170000007;6428498,32999997;112107,339999994;356698,41000001;275308,059999992;377339,269999991;14558,6600000011;484647,030000004;3373951,43000003;508765,56999997;989228,440000005;2400,04999999981;15146,910000002;1054797,87;468397,379999995;189350,159999996;1075199,05;306240,840000008;431060,619999996;33459039,3599999
;2010;12208693,4599999;1665453,85000001;15042,8099999987;74165,1800000025;725708,770000008;562179,709999991;6242586,73;131477,120000006;289017,910000012;217593,309999988;385696,000000008;19310,330000001;390345,740000004;2586209,44000005;422846,419999984;866690,059999997;30474,1699999999;18680,2900000005;859805,559999998;335859,739999994;147075,239999992;883575,090000015;225991,919999994;301104,59000001;29605583,44
;2009;10385247,93;1451554,29;19916,4600000009;59623,5299999989;574486,390000002;440251,920000002;5719189,02;114732,040000006;339759,700000008;192313,93;243209,229999994;4934,55000000214;307088,199999993;1916017,59000003;351141,77;657437,790000015;11163,370000001;47734,0000000023;462044,570000013;273294,680000007;111486,820000006;656885,320000002;134477,620000002;205729,780000003;24679720,5
;2008;9333460,31000003;1240042,48000002;18648,6900000006;41057,2200000011;484179,389999998;367348,930000005;5931541,94000001;128080,050000005;312448,240000008;142911,839999998;117807,289999995;15976,3000000026;311956,670000009;1496505,59;246878,420000022;476647,599999995;11291,52;39765,0100000026;78209,5900000012;215274,880000009;13190,4400000018;646627,180000001;65882,0100000058;109295,530000003;21845027,1200001
;2007;8838754,43999991;925799,139999979;15229,2900000014;37809,8700000003;386140,029999998;443342,420000003;6730995,63;141438,939999997;285943,64;187998,249999998;70787,3799999929;25583,2600000002;277707,53;1270322,25000001;181719,740000002;375584,959999998;6994,94999999925;24469,7300000004;45578,3100000033;170730,450000002;17339,2399999979;463842,900000005;44139,3900000029;95142,1100000017;21063393,8499999
12 - Acre;Total;34064368,4499999;7646034,65999996;86695,4200000041;334733,070000008;1966441,74;1711429,18999999;12436227,3699999;166146,689999997;2011404,97000002;1449097,51999997;674031,159999981;15861,140000002;3234327,01999998;11840484,8499999;456187,440000016;1970797,62999995;71380,0899999966;286743,969999989;318967,340000004;753918,070000008;276788,62;2145439,37999998;587141,250000015;562494,830000007;85067141,8699997
;2019;3996827,94999998;332673,240000019;0;7702,30999999866;187510,259999999;226563,309999988;1162130,02999998;9883,68999999948;217929,189999996;13113;67174,140000008;6782,27000000142;299584,509999996;991640,430000011;4675,83000000007;184961,599999976;4157;16080,3399999999;9318,12999999896;86484,350000008;48813,4400000032;156074,159999996;70456,759999997;76930,3900000006;8177466,32999996
;2018;4049953,67999999;501465,980000013;0;8460,41999999993;188989,960000009;196736,719999996;858557,319999975;10482,9899999984;232439,209999996;24016,790000001;78206,8799999952;3107,16999999993;300141,340000004;991046,599999992;6557,08000000007;163044,769999999;3945,46000000089;17968,7200000007;16798,9300000016;83518,8300000057;61134,6000000006;198756,93;73105,1200000048;73144,0999999973;8141579,59999997
;2017;4169438,96000003;525394,219999994;0;12158,6200000048;196765,090000001;185127,89000001;772921,499999989;4004,98000000045;215120,509999994;95629,7099999962;79956,1499999948;4058,03000000026;325720,660000007;1022821,96999998;37097,8699999955;170771,050000003;3870,21000000089;22114,21;43421,1900000051;87060,6600000048;58561,7800000003;176159,159999993;76808,100000008;54546,5499999942;8339529,07000001
;2016;3685166,51999995;663455,459999984;0;25402,4800000023;202455,350000013;176185,140000003;426469,49000001;3689,5;182298,92000001;168736,469999998;78686,3499999968;0;291687,749999993;1031136,69;34287,1100000013;154172,129999993;4053,16000000015;27780,3299999991;38211,7899999972;47176,2300000023;60849,8199999975;198840,490000011;78328,1200000001;66305,2800000054;7645374,57999997
;2015;3480233,66000004;739013,460000002;14266,120000001;31010,6900000032;185361,599999993;130742,820000009;688916,079999999;2597,75999999978;162409,480000001;242215,300000004;72928,2699999893;0;305185,609999993;1191558,35000001;62209,2200000081;171097,309999988;0;22244,4499999979;44423,1900000023;59919,8299999968;0;185495,249999993;46630,3800000008;91827,7200000016;7930286,55000003
;2014;2861499,44999996;808547,179999991;11327,879999999;37088,71;206226,56;126576,039999984;769221,269999989;1572,61000000034;162459,219999998;126427,399999987;75754,2399999937;0;309224,289999993;1265540,38000001;68110,6600000104;220572,950000007;0;17861,7000000011;6516,54000000097;69620,7999999933;0;197818,68999999;50695,8999999994;45209,25;7437871,71999991
;2013;2367863,26000001;756918,359999963;11555,2500000019;35452,3000000026;222527,499999998;133435,040000008;1106778,24999997;1389,75;164994,380000013;176707,259999993;91087,3800000036;0;296282,469999994;1409252,34999994;39476,0500000035;211598,839999999;0;16177,5399999991;31841,200000002;64286,2600000007;23328,21;168917,559999995;49524,1700000074;35346,0600000042;7414739,43999991
;2012;2199600,1;677054,319999998;13640,5599999977;35866,8600000013;151536,979999993;118814,709999999;1463130,70999999;4217,40999999922;154360,180000002;145812,359999994;61052,0000000028;0;280627,590000003;1084457,09999998;32440,7200000025;160829,92;2687,03999999911;3104,97999999952;29666,879999999;61882,7799999984;21889,8999999976;161213,859999994;33960,7799999975;25403,1100000022;6923250,84999995
;2011;2044451,24999995;713746,210000018;9053,26000000257;36925,979999993;122771,899999995;96365,5800000001;1458750,44000001;23612,0800000001;126765,790000003;127308,79;18055,9499999993;0;195229,639999997;917143,899999999;29728,610000005;110210,579999996;0;33197,850000001;23964,7999999989;62442,4200000009;0;179020,630000003;22369,129999998;24750,2299999967;6375865,01999997
;2010;1749876,68;608715,859999991;8820,66000000015;24686,3399999971;103362,829999995;91468,9999999977;1327033,90000002;24595,3099999987;125869,269999991;100864,399999998;8076,32999999821;0;209135,500000001;702244,969999996;26483,599999995;147706,36999999;1101,59999999963;32763,419999999;37800,6899999985;36101,8999999953;0;163618,599999991;18224,3899999973;9761,04999999888;5558312,66999995
;2009;1363260,85000002;542075,889999995;5844,73000000045;6814,72000000114;67822,2600000044;78538,3599999971;987308,75;28313,2499999991;104527,900000003;67095,4299999969;9164,86000000034;0;173245,919999996;471485,260000014;25015,5799999987;143932,209999996;0;19541,8299999984;22114,3999999985;39884,4200000018;0;136215,570000011;16014,9700000016;12992,410000002;4321209,57000004
;2008;1126966,78;410470,209999998;5661,96000000089;28300,8300000015;81493,3800000022;71375,3099999991;808002,590000003;23826,0700000026;87920,1700000004;51537,9100000015;14812,6899999981;0;131552,900000004;429878,179999995;47250,1199999964;70065,3100000019;4744,64999999944;46926,309999994;11338,6000000006;35975,6100000003;2210,87000000058;130677,56;21003,600000002;20305,1799999997;3662296,79
;2007;969229,310000009;366504,269999999;6525,00000000047;44862,8100000024;49618,0700000012;79499,2699999954;607007,040000005;27961,2899999986;74310,7500000098;109632,699999998;19075,9200000009;1913,67000000039;116708,839999996;332278,670000005;42854,9899999993;61834,5900000008;46820,9699999965;10982,2899999996;3551;19563,9799999995;0;92630,9200000018;30019,830000001;25973,5000000037;3139359,68000002
13 - Amazonas;Total;79818906,7500001;88716886,7500004;1025586,84999999;10697216,51;11364101,1300001;977057,709999994;24043549,27;53410044,95;49047045,4300001;80482724,4200003;59499715,76;12169131,9;244456800,8;40814966,2100001;55644612,2100003;168940764,86;782747276,44;141172291,4;97084728,5799998;112147223,74;553376882,750001;12047512,3400001;44148488,4600003;49978156,6700004;2773811671,89
;2019;7485709,35999999;8168493,47000007;0;1200479,39000001;839809,990000012;157766,939999999;2468385,38999999;5545766,93999996;2279075,60999997;7891225,03999993;6336851,87000004;2423429,28000001;23619087,65;2399587,50999997;4225416,43;13740779,3100001;65053158,1599998;13551265,65;13164107,3000001;10439424,9299999;55454577,8100002;1005262,85;5365041,05;4415767,96000004;257230469,89
;2018;7966656,40999996;8907685,41000004;0;1072226,73000005;875039,850000011;202557,420000008;2251464,61000002;5201541,84000007;2537074,81000014;8061618,03000002;6101114,41999994;2150152,67999999;22835898,7499999;2605393,53999999;3144994,88999998;15903062,8099999;68527484,8600001;10273329,04;8906860,93000007;10455970,0700001;50869461,9500002;1450688,75000005;4951085,64999996;4152447,69000001;249403811,14
;2017;7645238,41000007;9176540,96000006;0;937611,769999996;886751,280000031;181832,929999992;2158926,47000003;5193077,70999994;3275199,74999997;7376794,88000013;5102241,16000001;1767279,14999996;21832595,2;2315435,18000001;2833319,16000001;16538047,8799998;67075950,7000004;10956119,0900001;8757337,36999989;11920203,2500001;45753998,4099997;1304563,21999996;5115051,94000006;3434824,06999995;241538939,94
;2016;8100885,64000004;8325872,09000007;110666,179999993;649196,689999962;878199,420000003;108781,06;1940903,35999999;4640129,26999996;3599608,27999993;7743613,53000003;4554789,32999994;1670023,21999999;20181272,3800001;4033392,01000011;7378086,62000017;15555370,68;62632102,4799996;13885351,32;7749202,33000004;8149036,10999996;44573595,7500005;1201352,65;4745600,66000006;4160166,38999999;236567197,45
;2015;8728412,50999997;8490306,48000006;145949,690000002;1301103,38;960874,349999992;92384,4899999974;1919585,37999998;4332627,78999996;3504881,92000008;7385388,10000022;5279995,44999993;1533319,96000001;20894750,8699999;4283827,14999997;6009270,79999993;14869546,66;58674557,02;14383344,8400001;9102769,4399999;9154774,85000002;47943849,49;1207554,10000002;4004685,39000011;5924789,96999981;240128550,08
;2014;7227454,10000004;8155876,14999994;148589,119999993;1466035,72999996;1071317,77000003;60979,3899999969;1982545,15000003;4427586,95999998;3573482,14999998;6680832,76000019;5057440,95999999;1336328,51000006;23352139,24;4399613,63999999;6477338,33000014;15887288,4899999;73935781,4700003;15610295,62;10589332,5400001;9660576,06000001;47872217,8300004;1172688,65000001;3758346,13000007;5729525,55000014;259633612,300001
;2013;7435258,26000002;7471099,08000013;136117,140000001;898125,490000003;1104207,23000001;39955,1000000006;2052805,34999998;4248435,3500001;4826605,43000007;6222858,93000018;4775958,63;439329,559999994;19804205,2000001;4378082,48999996;5772435,87999988;15272509,94;80988734,5;12893398,29;9141787,61;9509325,86999998;46201275,4600001;1051928,13999998;3357316,39999996;4579217,61000016;252600972,940001
;2012;6728396,54000003;7224585,74000004;117982,110000007;593620,810000011;999970,749999996;33640,9199999971;1861674,75999998;4088144,81000004;5071361,63000004;6022085,83999974;4341627,39;264162,13999998;16983888,5500001;3841022,63000009;4590569,68000008;13981245,2799999;70897263,7800002;10777147,2200002;8092034,36000003;8178048,73999992;40511601,1799999;880142,969999993;2746820,80000003;5131831,03000016;223958869,66
;2011;5147275,86000002;5031779,07000004;102394,809999991;876931,88000003;1027557,86999999;26494,0200000014;1788502,21999998;3880230,23000007;4833603,30999997;5150650,71000006;4420580,34000002;179693,209999999;16400240,39;3355883,71000001;4420991,03000005;13462483,2800001;66139202,3999998;10867509,22;6148686,02999985;11349972,62;40262206,1400001;895308,530000022;2362969,16;3716986,25999999;211848132,3
;2010;4016581,54999997;5484195,78999998;104736,510000007;727434,619999996;850109,739999992;19973,8700000024;1659720,22000002;3101378,81999992;4317197,63000003;4447489,24999991;3665296,59000008;131020,860000011;16424133,32;2877157,34000001;3470131,55999999;10731053,7100001;48547926,9899996;9113120,55;5394181,19999994;5386458,28000004;36887527,3499997;692005,630000003;2102436,65999998;3106387,18000009;173257655,219999
;2009;3537793,76;4208229,85999995;63365,8399999933;424601,789999997;694710,229999994;16507,2499999972;1312542,81999999;2846290,87000001;3987134,41999994;4450853,05999977;3166377,65000006;113686,51;14239937,1399999;2695342,69;2875252,61000005;8783751,07999994;37377316,8999999;7802153,96000004;4066439,75;4420932,53999994;34311831,5600001;488229,650000001;1874611,44000007;2450655,08999997;146208548,47
;2008;3098734,26000001;3560231,50000004;53688,7200000002;276498,279999993;676794,770000002;18186,8300000019;1374258,18999999;3209848,29000001;3870331,20999995;4929689,19000008;3913242,10999996;82800,0300000031;14151248,3699999;1928279,79;2857009,50000001;9504649,29000001;39822931,3099999;6008434,10000002;3191256,29999995;7552334,69000002;34765993,5099999;378659,300000014;2086936,26999999;1829600,95000003;149141636,76
;2007;2700510,09;4511991,14999997;42096,7299999977;273349,949999998;498757,879999999;17997,4899999993;1272235,35;2694986,06999997;3371489,28000006;4119625,10000002;2784199,86000006;77906,7899999968;13737403,7399999;1701948,53000001;1589795,72;4710976,44999995;43074865,8699999;5050822,50000004;2780733,41999998;5970165,72999996;27968746,31;319127,900000017;1677586,91000002;1345956,92000002;132293275,74
14 - Roraima;Total;11950221,2900001;2323994,18000002;29560,3199999966;149450,400000004;804092,469999996;195951,51;7026761,71000001;150765,800000004;490035,889999995;1617850,42999999;276938,080000015;4047,65000000037;248737,889999997;6255030,82999998;90854,9399999976;522615,700000027;10891,6799999997;6874,79000000004;0;248773,490000002;0;440991,519999998;725191,989999998;910605,730000011;34480238,2900002
;2019;1318327,32000004;219493,039999995;0;51541,2500000009;150725,659999999;5085,45000000112;505386,079999984;22173,8099999987;70923,1299999943;320110,229999993;28384,8000000035;986,650000000373;24768,0499999961;466432,160000008;7795,1799999997;71446,7100000028;0;0;0;26832,0500000007;0;23799,4299999988;108335,779999997;130956,510000005;3553503,29000002
;2018;1100832,85000003;212458,510000004;0;47910,6300000018;133658,179999992;0;639167,510000009;15998,6800000016;41458,1799999997;207813,039999992;30032,0700000022;1033,23000000045;22910,1799999997;655829,289999988;3626,6799999997;58717,5100000007;0;0;0;30979,6099999975;0;19732,5699999956;133945,990000002;134156,060000009;3490260,77000003
;2017;961916,029999989;179211,580000005;0;31814,8800000018;128456,86;0;860118,880000007;16199,21;60236,799999997;199976,930000011;21064,7500000009;1027,76999999955;26055,0200000023;658654,43000001;12668,6399999969;73892,4700000016;0;0;0;29225,7100000018;0;22025,6600000029;66929,2599999951;132675,089999998;3482149,97000002
;2016;1495212,91;180066,529999996;5106,41000000015;5227,45999999996;73388,0900000012;0;860571,349999979;11582,2900000028;50678,0599999996;184525,000000004;20378,6600000039;1000;22451,6100000013;635464,329999999;7219,97999999952;72460,7300000014;0;0;0;30694,3099999977;0;26469,0700000031;71460,0600000033;106430,670000004;3860387,52
;2015;1265236,12000001;178701,099999997;4735,87999999896;3172;62693,0600000028;0;805789,339999993;12856,1699999981;39753,3699999973;134068,059999998;20918,830000001;0;21441,120000002;634631,660000001;10596,2200000007;50714,7500000065;0;0;0;24672,1700000027;0;55970,370000002;69161,689999993;116049,669999992;3511161,57999999
;2014;1147502,57000004;145095,260000004;4165,87000000011;3878,65000000037;54153,7800000003;0;607832,160000044;10050,6499999985;46542,2100000009;116506,950000001;24078,3500000015;0;20218,1700000009;717054,40999999;3598,01000000071;56046,0800000066;0;0;0;21248,5600000024;0;60076,3099999987;83634,8099999996;83305,5300000021;3204988,33000009
;2013;1197501,47000002;146366,310000005;3846,61999999918;2758,00999999978;46448,2299999977;0;458121,759999992;7457,00999999978;46107,6000000006;116621,04;21609,7500000009;0;17779,7499999972;684094,70999997;9193,68000000063;30179,620000002;3926,65999999922;0;0;23933,9899999974;0;38025,8599999985;59786,1799999988;39684,3100000005;2953442,55999998
;2012;1087197,42;124447,249999998;3430,42999999877;2530,46999999974;36202,9500000011;59267,3900000025;446459,439999998;0;28392,6399999987;79573,3400000017;16909,9099999974;0;16241,4499999983;597570,049999998;13068,3300000001;23713,6600000029;0;0;0;22149,6000000015;0;46506,2099999986;55527,1800000034;74973,5300000012;2734161,25
;2011;804889,139999983;106127,700000007;2973,16000000015;617,049999999814;33936,5299999993;70672,609999998;507359,869999986;3179,15000000037;21362,4400000023;76512,2400000012;17096,6799999988;0;18627,7400000007;447890,409999997;9311,65999999922;22506,3299999991;0;0;0;25228,04;0;44929,1899999985;37197,3300000047;37345,4500000002;2287762,71999998
;2010;645132,800000021;247592,069999996;2249,58000000007;0;40181,3800000027;564,089999999851;470150,409999999;7358,98999999929;19245,9900000021;60507,6800000016;16741,1800000006;0;16131,7799999979;265050,060000005;3721,16000000015;21252,510000003;6965,02000000048;0;0;9639,74000000022;0;40331,430000002;30763,8600000008;23428,4500000011;1927008,18000003
;2009;427534,700000006;237281,000000012;1916,86999999918;0;20976,4899999984;22921,2700000014;386996,940000006;10768,1200000024;29019,870000001;63419,2199999914;15966,7600000021;0;13598,2000000011;192490,500000007;0;17406,8799999999;0;0;0;1449,70999999996;0;23890,9399999995;3945,60000000056;14035,3199999998;1483618,39000003
;2008;258056,639999994;195126,819999999;207,5;0;14032,1799999997;17463,8499999982;280035,360000006;17037,6100000013;19922,3700000006;56307,8799999952;13013,0500000007;0;15992,1400000011;176379,25;2652,25;13512,7300000004;0;6874,79000000004;0;865;0;19125,2899999993;2779,25999999931;11697,0899999985;1121081,05999999
;2007;240881,319999993;152027,010000008;928;0;9239,08000000054;19976,8499999992;198772,610000005;16104,1100000008;16393,2300000014;1908,8200000003;30743,2900000019;0;12522,6799999988;123489,570000002;7403,15000000037;10765,7199999997;0;0;0;1855;0;20109,1900000004;1724,99000000022;5868,04999999888;870712,670000011
15 - Pará;Total;404787963,550001;70397918,1700001;2076124,17999998;19823884,5800001;13848713,46;17967935,21;234231815,990001;57701673,6499998;15443273,3200001;23411002,3999999;52271831,6099998;394453,709999991;26470284,77;128722717,210001;229043904,72;42572137,0500002;798308,059999995;21390875,1799999;24423525,79;6524150,47999995;14284115,33;35586580,0999999;6459318,13;46331470,0300002;1494963976,68
;2019;50831532,0000001;6815426,71999994;0;2365461,52000001;1460041,42999999;1943031,90000001;15068493,44;4290131,12;1541642,06000001;3020522,14999994;6659155,80999982;5081,29999999888;3016516,36999997;10667978,7300001;22958794,6800002;3442948,89000004;12699,8200000003;3567959,68000003;2503999,16999997;678110,359999968;1128512,33999999;3756080,42999992;566193,090000005;4549426,06000002;150849739,07
;2018;46491886,8300001;6845920,48000002;139511,249999994;2150826,22000002;1282478,37999997;2033102,3;16064636,1700001;6472096,66;1678635,62000001;2406654,47999988;6952144,99999997;7987,97000000067;3349321,22000003;11272950,5199999;21505408,9000003;2485198,33000003;75592,629999998;3335338,1899999;2650705,13000003;732010,059999995;1057185,73000002;3789136,61000003;517169,82;6507711,75000004;149803610,25
;2017;46309175,5200001;6714513,68000014;124437,959999994;1714199,31000005;1243309,06999997;2113779,05;16661991,59;6436600,02999986;1596928,65999999;1983351,43000001;6489349,52000007;26285,0499999989;2954829,68999996;12123272,2600002;20961746,0300001;3180575,01000004;30583,8999999957;2724783,50000003;3052519,09999997;702191,839999985;1854355,32999999;3552610,06999999;545723,439999995;5118550,10000005;148215661,14
;2016;39975887,06;6505392,62000002;297961,969999977;1787380,05999999;1203604,22000002;1685551,63999999;16068859,97;6167863,20999994;1567049,17000003;1543495,22000004;6113817,68999999;37522,0499999914;2878414,44;12885543,56;18827947;3161770,56000003;4700;2219881,69999999;3162309,17000001;621057,23999997;1701006,17000004;3532295,89999994;550707,27000002;4689759,83000007;137189777,72
;2015;37099914,9199999;6572944,86000001;198947,729999998;1431801,30999999;1329999,68999999;1689530,38999999;18419506,2599999;5537691,06999994;1432439,65000002;2132283,26000002;5706792,68999994;15718,7300000004;2649784,29000004;13722255,1500001;17577803,27;4878979,38999995;116163,169999995;1757949,55999992;2894547,71000004;655799,699999982;1579532,60999994;3729239,96000005;577473,260000005;3968133,62999994;135675232,26
;2014;33105668,9700001;6223820,67999988;170579,769999994;1434891,22999997;1325661,11;1389481,00999997;19340899,38;4589003,35000008;1388687,11000001;1607841,12000004;4567929,79999998;34733,1700000009;2131736,31000001;13829280,6400001;18204135,26;4665785,03000006;133461,290000001;1912607,43999998;2918675,70999998;637156,340000006;1987438,90000004;3765664,41999996;852890,830000005;5768655,57000001;131986684,44
;2013;27729545,4600001;5667428,70999997;176745,480000001;1217317,70999999;1164503,74000003;1209382,16000001;18523525,6100001;3478830,99000007;1200734,26000001;2106535,25000001;3752234,32999997;32775,9300000016;2185186,89999996;12492445,5500001;16506117,64;4591989,60000001;181250,610000004;1484543,16000003;2124500,32999997;534895,230000015;1222795,66999997;2970904,59000001;882034,42;4588865,77999996;116025089,11
;2012;23660751,9600002;5332709,07000007;162931,370000024;1208960,06999998;1090822,73;1019088,50000001;19505863,19;3874004,80999999;1243386,80999998;1492107,78;2853102,27000002;35070,7799999956;1795453,41999996;10437827,86;19521582,2299998;4334931,23000001;2089,08999999985;1337976,87000003;1506924,45999995;432049,500000006;1064903,42;2745095,20999999;736953,729999975;3051612,12000006;108446198,48
;2011;21059243,8600001;4667983,36;171104,869999988;1565148,63000001;1077663,14999998;1092622,59999999;20159830,07;3841154,61999995;982764,58000003;1959862,61999997;2070783,74000002;27480,6900000004;1318650,12000001;7305200,51000002;16221115,6299997;3586740,99;22481,5600000042;1136680,77999998;1222108,22000003;385064,810000006;757728,009999986;2192136,70999998;371016,97;2558865,08000011;95753432,1799999
;2010;23642606,7100002;4645417,47999999;149284,240000002;1462111,67000001;778398,170000006;1179568,01999999;19874763,6600001;3715134,15;844744,719999998;1665576,28000002;2117639,34999999;33996,8100000005;1277104,04999999;7807602,57000005;15937790,1199999;2228988,07000001;9312,42999999924;134015,780000005;831801,23000003;341582,080000006;626390,719999975;1804269,62000002;335919,630000001;2243080,40000004;93687097,9600004
;2009;20379938,62;3658079,16000002;165136,570000002;1159825,49000002;778388,790000007;965064,350000005;16653010,1300001;3329553,86;738285,720000007;1509845,24999995;1781491,21000001;50821,5600000001;1168939,23000001;6195082,47000009;13400938,1600001;1831367,05000001;24964,5000000028;712684,319999981;664547,209999999;280507,56;615754,470000003;1442307,15999998;259827,560000002;1102009,88000001;78868370,2800003
;2008;19102437,27;3581765,08000004;165612,369999999;1158774,12000001;593729,760000004;781815,649999987;17316757,1800001;3219272,70999995;665712,339999985;1022999,76000002;1784135,45;35162,9899999979;991425,540000012;5497966,05000002;13948308,86;2554248,98;86337,1899999976;586856,839999989;499647,809999977;266398,450000003;524617,530000006;1112976,09000002;162953,119999995;1244244,49999995;76904155,6400001
;2007;15399374,3700001;3166516,27000001;153870,600000005;1167187,24;520113,220000007;865917,640000003;20573679,3400001;2750337,07000001;562262,620000021;959927,800000014;1423254,75000001;51816,6800000039;752923,189999992;4485311,33999998;13472216,94;1628613,91999998;98671,8699999973;479597,360000006;391240,539999992;257327,310000003;163894,429999997;1193863,32999999;100454,989999995;940555,329999984;71558928,1500002
16 - Amapá;Total;9977564,91000008;5891070,78000002;34573,8599999994;229752,120000006;1079496,33999999;11177,0500000003;9382848,52999996;35490,8999999934;2406161,11000005;5269,8599999994;282818,050000008;67733,6199999982;334143,859999994;6025912,46;250675,560000012;1050383,33000002;39889,3000000012;67696,4000000041;109138,169999991;346712,720000003;1842609,31000003;1438169,87;496125,570000009;1563449,27000002;42968862,9500002
